gid,x,y,z,cluster,subnucleus,cluster_coef,nconn,nstems,nbranch,reach,straightness,total_length,longest_path
112,-677.2,-1045.5,1066.3,10,DAO_left,0.8,11,1,10,132.2,0.3,2642.1,417.1
113,-800.5,-1173.8,1048.8,30,DAO_left,0.8,8,1,7,118.3,0.3,1628.4,338.5
114,-574.0,-1017.7,827.3,65,DAO_left,0.8,8,1,7,134.6,0.4,1199.2,338.5
115,-845.7,-1205.9,703.8,21,DAO_left,0.8,9,2,7,143.7,0.4,2292.2,382.1
116,-596.1,-1039.6,943.6,11,DAO_left,0.8,11,4,7,153.1,0.4,2771.3,408.8
117,-759.0,-1208.7,1432.9,51,DAO_left,0.8,11,1,10,226.8,0.5,2807.0,465.7
118,-978.2,-1206.1,1093.5,3,DAO_left,0.8,9,3,6,174.0,0.4,1993.8,448.2
119,-486.0,-995.5,1167.9,56,DAO_left,0.8,9,2,7,167.0,0.5,1427.3,357.9
120,-879.8,-1138.5,985.2,30,DAO_left,0.8,8,2,6,135.9,0.3,1806.0,391.5
121,-861.9,-1108.5,825.3,68,DAO_left,0.8,9,4,5,138.1,0.4,2023.9,392.2
122,-769.7,-1181.2,989.4,52,DAO_left,0.8,11,1,10,127.4,0.4,1929.4,337.9
123,-757.0,-1089.3,1062.5,39,DAO_left,0.8,10,1,9,182.8,0.4,1921.7,444.5
124,-725.4,-1150.6,1379.8,28,DAO_left,0.8,11,2,9,129.0,0.3,1879.4,374.5
125,-228.7,-958.8,1290.3,57,DAO_left,0.8,8,2,6,118.9,0.3,2023.8,417.8
126,-459.1,-861.1,713.2,6,DAO_left,0.8,10,3,7,145.1,0.4,2763.5,366.8
127,-860.1,-1221.4,797.9,4,DAO_left,0.8,10,1,9,127.0,0.3,2439.5,410.5
128,-624.8,-1101.3,1523.3,17,DAO_left,0.8,9,1,8,189.8,0.5,1743.7,396.2
129,-885.0,-1201.7,1378.0,35,DAO_left,0.8,10,1,9,139.7,0.4,1752.3,367.0
130,-528.3,-1015.3,1105.0,26,DAO_left,0.8,10,1,9,137.8,0.4,2235.0,387.4
131,-902.8,-1239.5,915.8,59,DAO_left,0.8,11,2,7,141.4,0.5,1503.7,309.8
132,-212.7,-939.8,1330.1,57,DAO_left,0.8,11,2,9,119.1,0.3,2137.6,347.7
133,-274.1,-941.3,1439.6,67,DAO_left,0.8,10,2,8,121.7,0.3,2123.9,387.9
134,-630.1,-1144.1,1680.2,29,DAO_left,0.8,9,2,7,85.9,0.2,1869.5,387.9
135,-683.9,-1097.2,1449.0,28,DAO_left,0.8,10,2,8,114.2,0.3,2072.5,346.4
