gid,x,y,z,cluster,subnucleus,cluster_coef,nconn,nstems,nbranch,reach,straightness,total_length,longest_path
967,-884.3,-1165.1,1041.4,30,DAO_left,0.5,8,1,7,134.4,0.4,1625.5,381.3
968,-416.0,-1078.8,1680.9,43,DAO_left,0.5,7,1,6,88.4,0.3,758.5,318.6
969,-376.3,-958.5,1051.5,13,DAO_left,0.5,9,3,6,171.5,0.4,2610.5,440.8
970,-592.1,-1000.0,895.6,11,DAO_left,0.5,8,1,7,167.8,0.3,1873.1,484.1
971,-940.3,-1224.5,796.9,46,DAO_left,0.5,8,2,6,167.5,0.4,1972.5,385.9
972,-358.1,-973.1,1559.5,12,DAO_left,0.5,7,3,4,152.5,0.4,2105.0,421.6
973,-688.0,-1001.8,750.8,44,DAO_left,0.5,12,1,11,127.4,0.3,2023.1,365.2
974,-820.0,-1110.6,834.5,68,DAO_left,0.5,10,2,8,156.4,0.3,1736.8,451.3
975,-838.9,-1184.9,1026.6,30,DAO_left,0.5,11,4,7,140.6,0.4,2334.5,373.4
976,-655.8,-1036.6,763.4,44,DAO_left,0.5,11,1,10,138.6,0.3,1967.7,403.1
977,-871.7,-1247.5,925.9,59,DAO_left,0.5,13,3,10,147.4,0.4,2525.1,390.9
978,-692.8,-1015.4,676.8,0,DAO_left,0.5,9,1,8,178.3,0.4,2014.2,398.1
