gid,x,y,z,cluster,subnucleus,cluster_coef,nconn,nstems,nbranch,reach,straightness,total_length,longest_path
442,-88.2,-745.1,615.7,68,MAO_left,1.0,8,2,5,168.3,0.4,1869.5,378.8
443,-206.8,-1050.5,912.2,13,MAO_left,1.0,9,2,7,196.6,0.5,2383.2,392.9
444,-533.4,-1082.1,327.3,17,MAO_left,1.0,10,3,6,117.4,0.3,2127.7,429.6
445,-560.9,-1075.5,351.9,53,MAO_left,1.0,9,1,8,183.7,0.4,1848.2,416.1
446,-275.8,-972.2,850.6,72,MAO_left,1.0,11,4,7,158.3,0.4,2571.0,427.9
447,-103.0,-788.9,661.7,49,MAO_left,1.0,12,2,10,153.2,0.4,2576.1,428.9
448,-81.8,-1018.8,418.4,38,MAO_left,1.0,10,2,7,142.4,0.3,2349.7,442.7
449,-337.7,-951.6,132.6,26,MAO_left,1.0,11,2,8,122.3,0.4,1865.8,285.6
450,-541.7,-1134.6,751.1,19,MAO_left,1.0,8,2,5,137.8,0.4,1385.4,371.8
451,-224.1,-813.9,299.2,20,MAO_left,1.0,8,1,7,162.1,0.4,1617.8,396.6
452,-133.9,-1041.4,933.7,55,MAO_left,1.0,10,1,9,142.7,0.4,2063.5,395.0
453,-101.6,-725.9,249.4,39,MAO_left,1.0,12,2,10,200.5,0.5,2813.0,423.8
454,-78.5,-1067.4,905.1,55,MAO_left,1.0,9,1,8,167.6,0.4,2318.5,422.5
455,-108.9,-891.8,429.0,54,MAO_left,1.0,12,3,9,168.6,0.4,3246.9,430.3
456,-148.6,-920.9,647.0,34,MAO_left,1.0,11,1,10,134.6,0.3,2120.4,388.4
457,-653.3,-1140.5,587.1,16,MAO_left,1.0,9,1,8,154.1,0.5,1491.2,299.7
458,-24.0,-722.1,435.7,27,MAO_left,1.0,9,4,5,130.8,0.3,2304.9,401.1
459,-662.5,-1102.1,194.5,6,MAO_left,1.0,9,4,5,102.4,0.3,1944.7,364.5
460,-118.7,-765.1,743.6,49,MAO_left,1.0,8,3,5,149.0,0.4,1599.3,420.8
461,-741.7,-1087.8,61.3,50,MAO_left,1.0,9,3,5,196.6,0.5,2164.4,421.1
462,-361.0,-936.6,595.4,15,MAO_left,1.0,11,2,9,197.5,0.5,2116.1,402.6
463,-374.8,-945.9,233.1,26,MAO_left,1.0,7,3,4,147.1,0.4,1681.9,410.8
464,-3.3,-949.6,1166.0,62,MAO_left,1.0,11,1,10,104.7,0.3,1918.0,338.7
465,-37.5,-1124.3,1038.2,35,MAO_left,1.0,11,2,9,188.9,0.5,2739.1,382.2
466,2.8,-1043.6,1156.5,12,MAO_left,1.0,9,3,6,119.7,0.3,1705.8,357.2
467,-68.9,-1155.1,1375.3,2,MAO_left,1.0,4,2,2,133.9,0.4,840.6,301.4
468,-205.5,-1023.4,1021.2,56,MAO_left,1.0,8,3,5,159.0,0.4,1962.0,388.7
469,-583.1,-1056.5,290.5,17,MAO_left,1.0,10,3,7,136.4,0.3,2492.8,407.1
470,-530.6,-1047.6,524.0,31,MAO_left,1.0,11,2,9,117.5,0.3,2534.2,423.3
471,-73.3,-729.1,425.3,27,MAO_left,1.0,11,5,6,153.1,0.4,2898.5,405.9
472,-277.0,-1014.6,566.2,47,MAO_left,1.0,11,3,8,161.9,0.4,2279.3,407.6
473,-15.0,-917.8,977.7,29,MAO_left,1.0,9,2,7,152.9,0.5,1919.0,328.8
474,-744.4,-1082.8,148.5,6,MAO_left,1.0,9,2,6,204.2,0.5,2491.7,434.2
475,-50.9,-984.7,1082.3,12,MAO_left,1.0,8,2,6,148.7,0.3,1799.9,442.6
476,-145.8,-1144.9,1284.9,37,MAO_left,1.0,11,3,8,129.5,0.4,2297.1,355.9
477,-17.8,-1111.7,1237.7,24,MAO_left,1.0,10,3,7,151.8,0.5,2040.9,325.3
478,-319.2,-976.4,676.5,15,MAO_left,1.0,13,1,12,167.7,0.4,2927.5,414.7
479,-200.8,-989.3,635.2,34,MAO_left,1.0,8,2,6,131.6,0.3,1715.2,442.1
480,-137.2,-1135.6,1044.0,56,MAO_left,1.0,11,2,9,164.8,0.4,2847.8,406.2
481,-79.6,-859.4,352.9,54,MAO_left,1.0,10,2,8,143.2,0.3,2650.7,417.1
482,-520.0,-1035.1,424.0,31,MAO_left,1.0,10,4,6,158.8,0.4,2583.6,383.2
483,-94.1,-1047.2,1155.7,67,MAO_left,1.0,11,3,8,154.0,0.4,1747.1,408.9
484,-125.2,-1081.6,1172.4,67,MAO_left,1.0,12,2,10,184.8,0.4,2520.0,421.9
485,-251.5,-1148.6,1280.1,33,MAO_left,1.0,9,1,8,119.6,0.3,1893.9,360.5
486,-124.3,-722.1,272.7,39,MAO_left,1.0,10,4,6,156.3,0.3,2907.2,481.4
487,-47.1,-1126.8,1038.0,35,MAO_left,1.0,11,3,8,171.4,0.5,2471.0,359.1
488,-796.1,-1045.5,199.7,57,MAO_left,1.0,11,1,10,188.6,0.5,2209.9,403.5
489,-821.8,-1122.0,217.7,57,MAO_left,1.0,8,1,6,136.7,0.3,1995.4,411.6
490,-825.3,-1096.1,249.6,57,MAO_left,1.0,8,1,6,161.8,0.4,1693.6,399.3
491,-97.1,-1089.9,1641.6,64,MAO_left,1.0,7,3,4,119.1,0.4,1345.8,295.0
492,-52.7,-1132.7,1034.1,35,MAO_left,1.0,12,1,11,181.5,0.5,2364.7,395.5
493,-298.4,-1058.4,882.2,61,MAO_left,1.0,9,3,6,120.5,0.3,1799.4,359.3
494,-632.3,-1109.0,62.9,50,MAO_left,1.0,11,2,9,159.0,0.3,2823.7,456.7
495,-42.0,-1054.9,999.5,35,MAO_left,1.0,8,2,6,146.1,0.3,2365.6,430.2
496,-442.5,-960.1,96.6,45,MAO_left,1.0,11,3,8,107.6,0.3,2176.6,378.1
