gid,x,y,z,cluster,subnucleus,cluster_coef,nconn,nstems,nbranch,reach,straightness,total_length,longest_path
615,-360.4,-887.2,512.2,23,MAO_left,0.9,9,3,6,190.3,0.5,2456.6,414.7
616,-49.4,-961.2,686.2,5,MAO_left,0.9,11,2,8,130.3,0.4,1766.1,307.1
617,-71.5,-1113.4,1095.9,35,MAO_left,0.9,10,2,8,177.9,0.4,2820.4,447.9
618,-611.2,-1142.8,167.9,40,MAO_left,0.9,10,1,8,149.8,0.4,2105.5,400.6
619,-825.3,-1096.1,249.6,57,MAO_left,0.9,8,1,5,121.3,0.3,1542.5,418.5
620,-40.3,-1034.0,1577.6,21,MAO_left,0.9,8,1,7,137.9,0.4,1337.2,360.6
621,-36.2,-942.4,977.6,29,MAO_left,0.9,12,3,9,152.3,0.4,2330.1,392.3
622,-226.5,-1017.1,605.4,34,MAO_left,0.9,8,1,7,205.3,0.5,1732.6,416.4
623,-384.7,-984.0,529.9,41,MAO_left,0.9,11,1,10,135.6,0.3,2642.0,423.2
624,-46.9,-861.5,524.2,25,MAO_left,0.9,10,2,8,143.5,0.3,2008.0,427.0
625,-386.2,-969.9,16.4,45,MAO_left,0.9,8,2,6,178.8,0.5,1825.9,376.5
626,-13.2,-1053.7,1371.8,32,MAO_left,0.9,9,3,6,150.6,0.4,2076.6,406.2
627,-772.4,-1102.4,267.1,14,MAO_left,0.9,8,1,7,140.5,0.3,2025.5,480.1
628,-258.5,-1153.3,1260.4,33,MAO_left,0.9,10,3,7,94.4,0.2,1972.0,439.0
629,-143.5,-865.2,237.8,48,MAO_left,0.9,10,1,9,156.7,0.4,2218.6,383.8
630,-720.5,-1132.1,200.7,6,MAO_left,0.9,10,1,9,182.6,0.4,2962.1,435.8
631,-249.3,-896.0,248.7,20,MAO_left,0.9,10,3,7,177.5,0.4,2419.4,421.0
632,-574.4,-1003.1,151.0,73,MAO_left,0.9,9,1,8,145.0,0.3,2073.9,430.0
633,-261.3,-1116.6,995.4,61,MAO_left,0.9,9,2,7,177.1,0.4,1886.4,425.4
634,-267.0,-1109.5,1266.1,33,MAO_left,0.9,11,2,9,88.8,0.2,1765.2,380.2
635,-746.4,-1096.9,314.1,14,MAO_left,0.9,10,3,7,133.7,0.4,1460.0,310.9
636,-383.2,-1064.2,826.2,65,MAO_left,0.9,10,2,8,188.4,0.4,2406.7,439.7
637,-876.8,-1145.1,312.6,44,MAO_left,0.9,7,3,4,153.4,0.4,967.6,370.5
638,-435.1,-944.2,364.0,74,MAO_left,0.9,8,3,4,166.7,0.4,1551.9,408.3
639,-39.5,-743.5,849.6,52,MAO_left,0.9,8,2,6,160.4,0.4,1288.0,384.1
640,-39.7,-828.6,683.2,7,MAO_left,0.9,10,1,9,151.9,0.4,2404.5,404.7
641,-337.7,-951.6,132.6,26,MAO_left,0.9,11,3,7,172.5,0.4,2476.8,419.8
642,-541.7,-1134.6,751.1,19,MAO_left,0.9,8,2,6,200.7,0.4,1327.1,457.3
643,-133.9,-1041.4,933.7,55,MAO_left,0.9,10,1,9,146.5,0.4,1986.0,399.9
644,-224.1,-813.9,299.2,20,MAO_left,0.9,12,1,9,164.1,0.5,1647.1,304.3
645,-553.9,-1131.0,584.9,16,MAO_left,0.9,10,3,7,195.5,0.5,2280.4,388.2
646,-304.4,-888.1,147.9,26,MAO_left,0.9,12,3,9,180.1,0.5,2781.4,362.5
647,-119.5,-1102.5,1130.6,67,MAO_left,0.9,9,2,7,152.0,0.4,2638.3,412.3
648,-294.3,-989.5,527.2,41,MAO_left,0.9,6,2,4,149.1,0.5,1296.3,319.2
649,-652.3,-1072.1,346.7,0,MAO_left,0.9,8,2,6,151.2,0.4,1702.8,390.1
650,-15.0,-917.8,977.7,29,MAO_left,0.9,9,2,7,206.1,0.5,1801.7,423.6
651,-198.2,-929.5,783.7,72,MAO_left,0.9,10,1,9,128.0,0.3,1247.0,384.7
652,-180.6,-953.8,716.2,72,MAO_left,0.9,11,5,6,169.2,0.4,2917.5,425.6
653,-195.3,-1028.9,607.4,34,MAO_left,0.9,9,2,7,179.9,0.4,1774.9,414.7
654,2.8,-1043.6,1156.5,12,MAO_left,0.9,9,3,6,166.2,0.4,2588.4,405.2
655,-37.5,-1124.3,1038.2,35,MAO_left,0.9,11,2,9,185.5,0.4,2102.4,426.2
656,-190.7,-1145.6,1586.4,28,MAO_left,0.9,6,3,3,80.2,0.3,910.8,262.7
657,-219.5,-1137.1,1446.7,9,MAO_left,0.9,11,3,8,197.8,0.5,1805.2,381.6
658,-281.1,-963.2,709.0,72,MAO_left,0.9,10,3,7,166.3,0.4,2692.4,458.8
659,-65.9,-804.1,187.8,48,MAO_left,0.9,9,3,5,194.5,0.5,1964.9,415.2
660,-113.0,-1142.6,932.8,55,MAO_left,0.9,12,1,11,188.3,0.4,2866.0,472.3
661,-383.1,-912.0,489.5,23,MAO_left,0.9,8,1,7,133.0,0.3,1751.6,395.6
662,-99.6,-906.4,698.5,71,MAO_left,0.9,10,2,7,115.9,0.3,1974.3,397.8
663,-431.4,-1100.9,811.6,65,MAO_left,0.9,8,3,5,91.0,0.2,1681.0,368.8
664,-515.0,-967.0,390.6,42,MAO_left,0.9,11,3,8,202.6,0.5,2433.6,440.3
665,-125.2,-1081.6,1172.4,67,MAO_left,0.9,12,2,10,150.8,0.5,1972.9,329.5
666,-94.1,-1047.2,1155.7,67,MAO_left,0.9,11,4,7,181.5,0.4,2146.0,419.0
667,-469.5,-970.7,130.0,45,MAO_left,0.9,10,1,9,204.2,0.5,2850.7,447.0
668,-713.7,-1131.0,269.9,14,MAO_left,0.9,12,2,10,213.4,0.5,3158.3,437.3
669,-550.2,-1110.0,356.1,53,MAO_left,0.9,11,1,10,127.5,0.3,2240.9,381.8
670,-69.6,-1139.9,1393.0,2,MAO_left,0.9,11,3,6,121.3,0.2,2749.4,494.3
671,-12.9,-776.0,560.2,68,MAO_left,0.9,10,2,8,162.6,0.4,2982.2,433.1
