gid,x,y,z,cluster,subnucleus,cluster_coef,nconn,nstems,nbranch,reach,straightness,total_length,longest_path
521,-725.3,-1065.7,45.2,50,MAO_left,0.1,9,2,7,146.1,0.4,1785.5,332.0
522,-108.0,-1066.8,1218.9,67,MAO_left,0.1,9,3,6,221.1,0.5,2375.8,424.1
523,-385.0,-1005.0,714.6,65,MAO_left,0.1,8,1,7,194.1,0.4,2206.6,452.7
524,-713.9,-1168.2,171.6,6,MAO_left,0.1,11,2,9,182.6,0.4,2076.6,417.7
525,-273.8,-1118.8,1361.7,9,MAO_left,0.1,9,3,6,153.6,0.4,1929.1,352.4
526,-119.4,-830.2,639.5,7,MAO_left,0.1,10,1,9,177.4,0.4,2907.6,395.4
527,-675.3,-1112.8,128.8,50,MAO_left,0.1,8,3,5,144.3,0.3,2008.6,461.8
528,-768.0,-1190.6,227.1,6,MAO_left,0.1,11,1,10,184.0,0.4,2868.2,434.9
529,-24.4,-866.2,1161.7,62,MAO_left,0.1,11,3,8,168.8,0.4,2108.2,384.0
530,-181.5,-1091.0,1082.9,56,MAO_left,0.1,12,3,9,158.6,0.4,2526.7,443.4
531,-67.7,-1075.1,961.4,55,MAO_left,0.1,11,3,8,202.4,0.5,2994.2,423.7
532,-392.2,-1014.4,177.7,26,MAO_left,0.1,10,4,6,191.2,0.4,2776.8,454.1
533,-303.2,-906.8,356.3,4,MAO_left,0.1,8,3,5,204.9,0.5,2601.3,404.2
534,-67.2,-881.6,371.7,54,MAO_left,0.1,8,2,6,141.3,0.3,2442.1,419.7
535,-29.7,-796.0,676.0,49,MAO_left,0.1,10,1,9,160.3,0.4,1939.4,360.0
536,-424.1,-949.1,501.9,22,MAO_left,0.1,10,2,8,184.6,0.4,2799.8,432.1
537,-761.6,-1130.3,470.9,8,MAO_left,0.1,10,1,9,189.6,0.4,2344.9,443.6
538,-341.7,-927.6,446.1,23,MAO_left,0.1,10,2,8,191.4,0.5,2729.6,404.2
539,-201.5,-1013.4,646.1,34,MAO_left,0.1,14,4,10,201.8,0.4,3815.2,467.3
540,-37.7,-909.1,1020.9,29,MAO_left,0.1,8,1,7,184.7,0.4,1687.3,418.2
541,-190.7,-1145.6,1586.4,28,MAO_left,0.1,9,3,6,76.0,0.4,795.8,178.1
542,-219.5,-1137.1,1446.7,9,MAO_left,0.1,11,3,5,155.7,0.5,1355.8,329.3
543,-281.1,-963.2,709.0,72,MAO_left,0.1,10,3,7,211.1,0.4,2978.7,480.2
544,-48.8,-1007.9,1372.7,32,MAO_left,0.1,9,4,5,152.6,0.4,2122.0,391.8
545,-111.7,-1126.1,1181.9,67,MAO_left,0.1,7,1,6,159.3,0.3,1987.3,468.2
546,-507.5,-1004.7,84.1,73,MAO_left,0.1,11,2,9,182.2,0.4,2841.6,436.4
547,-106.6,-746.9,404.3,51,MAO_left,0.1,12,3,9,149.9,0.4,2683.1,387.9
548,-291.8,-1104.1,1038.4,3,MAO_left,0.1,10,3,6,165.5,0.4,1461.6,377.6
549,-21.9,-1028.7,1380.2,32,MAO_left,0.1,9,3,6,178.2,0.4,2204.6,441.8
550,-15.5,-923.1,898.7,11,MAO_left,0.1,8,1,7,182.2,0.4,1982.3,429.4
551,-442.5,-960.1,96.6,45,MAO_left,0.1,11,3,8,175.1,0.5,2534.0,356.0
552,-444.4,-1085.5,704.7,65,MAO_left,0.1,10,4,6,183.6,0.5,2238.0,398.8
553,-23.5,-985.3,1330.8,32,MAO_left,0.1,9,2,7,174.0,0.4,1932.7,435.7
554,-163.3,-1124.9,913.8,55,MAO_left,0.1,10,3,7,202.3,0.4,2919.4,486.1
555,-212.5,-1112.2,905.0,13,MAO_left,0.1,7,3,4,130.0,0.3,1447.9,428.7
556,-498.8,-1057.6,775.6,65,MAO_left,0.1,10,1,9,125.6,0.3,1958.8,409.7
557,-45.3,-758.4,587.9,68,MAO_left,0.1,11,2,9,153.6,0.3,2379.7,498.1
558,-393.0,-978.0,673.5,15,MAO_left,0.1,11,2,9,190.4,0.4,3101.3,485.1
559,-219.1,-867.7,377.0,20,MAO_left,0.1,11,3,8,166.1,0.5,1928.7,368.4
560,-198.0,-871.8,396.2,20,MAO_left,0.1,10,2,8,175.7,0.4,2914.2,406.9
561,-589.0,-1124.9,284.3,69,MAO_left,0.1,7,2,5,133.9,0.3,1570.9,424.2
562,-39.7,-1076.7,961.1,55,MAO_left,0.1,10,2,8,125.4,0.3,2172.0,392.8
563,-69.4,-1024.2,1334.5,32,MAO_left,0.1,11,2,9,163.6,0.4,2729.4,410.1
564,-650.7,-1068.6,236.1,58,MAO_left,0.1,11,1,10,153.2,0.4,1610.1,350.4
565,-177.0,-1101.7,1401.5,9,MAO_left,0.1,9,2,7,171.7,0.5,1919.7,379.2
566,-39.0,-798.6,770.7,52,MAO_left,0.1,8,1,7,130.2,0.3,1462.7,391.4
567,-424.2,-983.5,440.6,42,MAO_left,0.1,10,3,7,164.6,0.4,2872.6,427.7
568,-3.8,-1055.5,1435.3,2,MAO_left,0.1,9,1,8,231.4,0.6,2080.5,399.2
569,-588.4,-1101.9,638.3,16,MAO_left,0.1,10,3,7,166.0,0.4,3046.2,411.4
570,-280.6,-1112.5,1122.5,3,MAO_left,0.1,11,1,9,142.2,0.4,1652.8,374.4
571,-70.7,-1137.3,1425.6,2,MAO_left,0.1,12,2,10,194.3,0.4,2777.2,474.6
572,-693.8,-1069.7,403.0,59,MAO_left,0.1,10,4,6,149.1,0.4,2504.7,381.4
573,-601.0,-1131.2,667.2,16,MAO_left,0.1,11,4,7,171.7,0.4,3037.3,473.1
574,-16.8,-1028.2,420.6,38,MAO_left,0.1,11,3,8,202.2,0.5,2892.0,439.4
575,-47.4,-991.5,760.7,70,MAO_left,0.1,9,3,6,210.4,0.5,2855.4,457.7
