gid,x,y,z,cluster,subnucleus,cluster_coef,nconn,nstems,nbranch,reach,straightness,total_length,longest_path
108,-786.1,-1147.0,853.4,68,DAO_left,0.4,12,3,8,138.2,0.3,2803.0,409.1
109,-908.5,-1177.8,813.5,46,DAO_left,0.4,11,4,7,159.7,0.4,3229.1,452.7
110,-900.3,-1129.3,721.6,22,DAO_left,0.4,11,1,10,198.9,0.5,3233.4,438.4
111,-779.1,-1185.6,1364.5,7,DAO_left,0.4,10,1,9,151.4,0.4,2149.4,414.8
112,-925.9,-1208.0,975.9,19,DAO_left,0.4,10,2,8,152.7,0.3,3091.8,460.5
113,-640.4,-1120.0,1514.2,50,DAO_left,0.4,10,2,7,143.4,0.4,2048.9,358.2
114,-837.9,-1070.6,721.9,63,DAO_left,0.4,10,2,8,180.7,0.4,2217.8,426.7
115,-293.2,-915.0,992.9,58,DAO_left,0.4,10,2,8,181.6,0.4,1949.9,447.7
116,-504.2,-862.6,651.0,42,DAO_left,0.4,12,1,11,148.1,0.4,1792.5,374.8
117,-559.3,-1034.1,957.1,11,DAO_left,0.4,7,1,6,165.4,0.4,1423.5,380.3
118,-763.3,-1188.0,1361.3,7,DAO_left,0.4,9,1,8,180.6,0.5,1907.1,364.7
119,-840.4,-1109.0,688.8,21,DAO_left,0.4,10,1,9,137.3,0.4,2519.8,368.3
120,-487.0,-940.0,1079.7,73,DAO_left,0.4,12,1,11,184.2,0.4,2583.5,409.6
121,-516.1,-1031.3,1412.4,40,DAO_left,0.4,8,3,5,115.0,0.4,1401.1,279.7
122,-990.0,-1181.9,788.1,46,DAO_left,0.4,11,3,7,150.3,0.3,2253.6,442.9
123,-860.1,-1221.4,797.9,4,DAO_left,0.4,10,1,9,134.6,0.3,2451.6,432.9
124,-212.7,-939.8,1330.1,57,DAO_left,0.4,11,2,9,99.9,0.2,1851.0,417.1
125,-703.5,-1033.5,761.9,44,DAO_left,0.4,10,5,5,180.9,0.4,2448.5,443.2
126,-416.0,-1078.8,1680.9,43,DAO_left,0.4,7,1,6,89.0,0.2,1213.4,363.0
127,-884.3,-1165.1,1041.4,30,DAO_left,0.4,8,1,7,130.0,0.3,1790.3,441.5
128,-861.9,-1108.5,825.3,68,DAO_left,0.4,9,3,6,154.4,0.4,2498.6,425.2
129,-470.8,-908.5,676.8,6,DAO_left,0.4,10,3,7,147.5,0.4,2619.4,409.0
130,-681.6,-1161.3,1618.3,61,DAO_left,0.4,11,4,7,125.6,0.3,2275.6,371.1
131,-678.6,-1147.5,1687.2,24,DAO_left,0.4,9,1,8,104.1,0.3,1543.9,361.5
132,-548.2,-1023.8,1324.5,1,DAO_left,0.4,12,2,10,157.7,0.4,2678.4,430.2
133,-632.6,-1089.2,1329.5,33,DAO_left,0.4,11,2,9,111.8,0.3,2311.7,373.9
134,-301.7,-910.1,998.3,58,DAO_left,0.4,10,3,7,164.0,0.4,1415.1,394.7
135,-384.9,-954.7,1278.9,74,DAO_left,0.4,10,1,9,200.9,0.5,1643.3,408.8
136,-724.9,-1123.2,1370.4,28,DAO_left,0.4,8,2,6,146.5,0.4,1522.3,387.5
137,-825.1,-1179.6,1291.5,32,DAO_left,0.4,10,3,7,133.6,0.4,2255.6,340.0
138,-581.2,-1073.4,1474.5,54,DAO_left,0.4,10,1,9,188.2,0.5,2094.1,362.2
139,-717.8,-1109.5,1217.5,9,DAO_left,0.4,10,2,8,163.3,0.4,2967.0,374.9
140,-563.6,-1036.0,1465.2,54,DAO_left,0.4,9,4,5,166.4,0.4,1336.7,389.7
141,-536.5,-1031.0,1315.9,1,DAO_left,0.4,11,3,8,163.4,0.5,2190.8,346.6
142,-490.3,-929.6,748.8,64,DAO_left,0.4,9,1,8,112.6,0.3,2018.0,396.2
