gid,x,y,z,cluster,subnucleus,cluster_coef,nconn,nstems,nbranch,reach,straightness,total_length,longest_path
873,-127.0,-911.6,1198.4,13,PO_left,0.7,8,3,5,152.3,0.4,2164.3,431.2
874,-139.0,-963.3,1572.0,10,PO_left,0.7,9,1,8,129.3,0.3,2297.6,436.9
875,-611.4,-1228.9,1006.3,42,PO_left,0.7,11,2,9,148.1,0.4,2378.9,398.5
876,-418.2,-1118.2,1424.8,61,PO_left,0.7,7,1,5,186.4,0.5,879.7,389.4
877,-614.8,-1123.2,1013.1,69,PO_left,0.7,11,3,8,185.2,0.4,2799.8,429.9
878,-646.2,-1202.1,1087.4,40,PO_left,0.7,9,3,6,133.4,0.3,2136.1,414.8
879,-658.8,-1182.3,1105.9,40,PO_left,0.7,8,2,6,178.4,0.4,2437.0,400.4
880,-454.6,-1143.6,1118.0,22,PO_left,0.7,9,1,8,163.7,0.4,2115.4,444.4
881,-189.1,-970.3,1521.5,5,PO_left,0.7,9,2,7,108.1,0.3,2092.0,349.7
882,-436.8,-1141.5,1402.4,61,PO_left,0.7,12,3,9,147.4,0.4,2636.2,397.3
883,-509.7,-1163.8,1415.9,62,PO_left,0.7,11,3,8,131.1,0.5,1812.6,281.7
884,-658.9,-1251.2,1316.5,49,PO_left,0.7,9,1,8,146.4,0.3,2146.9,454.8
885,-562.6,-1137.5,1372.7,38,PO_left,0.7,13,2,10,142.5,0.4,1881.2,340.0
886,-136.3,-818.4,1074.0,12,PO_left,0.7,7,1,6,174.8,0.4,1731.7,421.8
887,-265.5,-1041.3,1233.9,63,PO_left,0.7,9,3,6,167.5,0.4,2320.9,449.9
888,-563.8,-1160.2,875.2,15,PO_left,0.7,9,1,8,136.9,0.3,1910.2,422.1
889,-479.6,-1193.9,1349.8,62,PO_left,0.7,6,2,4,156.0,0.4,948.9,355.0
890,-48.3,-627.2,561.4,50,PO_left,0.7,8,2,6,152.1,0.3,2078.4,462.8
891,-90.2,-921.3,1425.2,30,PO_left,0.7,10,1,9,189.3,0.4,2781.0,433.7
892,-308.2,-1030.5,1060.1,34,PO_left,0.7,11,4,7,126.5,0.4,1974.6,340.5
893,-646.7,-1183.8,752.1,7,PO_left,0.7,10,1,8,204.1,0.6,1541.9,328.4
894,-97.5,-972.5,1444.4,30,PO_left,0.7,11,4,6,158.4,0.4,3124.6,416.1
895,-149.9,-949.8,1334.6,37,PO_left,0.7,7,2,5,134.6,0.4,1454.6,368.3
896,-233.5,-1019.9,1351.3,25,PO_left,0.7,10,1,9,168.8,0.4,2491.3,460.4
897,-554.1,-1075.2,1064.9,69,PO_left,0.7,10,1,9,145.4,0.4,1957.2,370.1
898,-181.6,-778.4,918.4,67,PO_left,0.7,9,2,7,159.6,0.3,2367.0,497.3
899,-36.6,-859.1,1366.9,58,PO_left,0.7,11,2,9,193.8,0.5,2372.7,419.3
900,-596.0,-1256.1,872.1,65,PO_left,0.7,9,2,7,127.6,0.3,2706.7,473.5
901,-126.1,-927.6,1392.1,30,PO_left,0.7,11,3,8,172.6,0.4,2895.9,467.6
902,-44.7,-794.0,1110.2,12,PO_left,0.7,12,3,9,163.0,0.4,2220.3,370.8
903,-478.9,-1183.2,1133.7,8,PO_left,0.7,11,2,9,160.9,0.4,2292.4,421.3
904,-78.5,-802.3,1043.1,12,PO_left,0.7,10,2,8,138.9,0.4,1783.5,375.5
905,-188.3,-1003.1,1490.3,5,PO_left,0.7,9,1,8,138.2,0.3,2005.1,403.5
906,-472.1,-1155.6,1314.3,62,PO_left,0.7,10,3,7,141.3,0.5,1929.7,306.9
907,-93.0,-977.1,1427.0,30,PO_left,0.7,9,1,8,147.6,0.4,1682.9,348.5
908,-517.0,-1191.6,1390.0,62,PO_left,0.7,11,2,9,151.8,0.4,2619.3,369.2
909,-502.7,-1218.4,1319.2,62,PO_left,0.7,11,3,8,166.8,0.4,3046.3,409.6
910,-147.3,-931.2,1260.9,37,PO_left,0.7,10,1,9,181.0,0.4,2319.0,417.5
911,-445.4,-1135.5,1218.9,8,PO_left,0.7,10,5,5,141.3,0.3,2246.1,415.6
912,-88.3,-595.5,660.6,56,PO_left,0.7,10,1,9,137.9,0.4,2154.3,339.2
913,-609.9,-1109.9,939.6,69,PO_left,0.7,10,1,9,182.5,0.4,2768.0,450.0
914,-705.1,-1197.7,1031.5,4,PO_left,0.7,10,2,8,186.4,0.5,2096.4,411.3
915,-379.9,-1009.9,1329.5,18,PO_left,0.7,9,1,8,69.0,0.4,907.8,163.3
916,-468.5,-1176.3,1170.3,8,PO_left,0.7,9,1,8,134.7,0.3,1955.8,468.8
917,-632.4,-1168.2,1410.5,35,PO_left,0.7,11,3,8,184.6,0.5,2343.6,364.8
918,-483.9,-1074.6,1396.5,61,PO_left,0.7,7,2,5,148.9,0.4,1367.3,365.5
919,-169.4,-985.4,1200.9,52,PO_left,0.7,8,1,7,136.4,0.3,2053.9,471.6
920,-641.8,-1140.6,1296.1,19,PO_left,0.7,10,1,8,174.6,0.4,1799.3,397.6
921,-666.0,-1235.7,1103.0,40,PO_left,0.7,13,3,10,171.3,0.4,3137.9,408.4
922,-67.5,-897.5,1634.2,27,PO_left,0.7,11,2,9,184.9,0.5,2369.7,393.8
923,-104.4,-635.2,694.7,56,PO_left,0.7,10,2,8,140.2,0.4,1972.4,341.5
924,-24.5,-543.0,614.9,50,PO_left,0.7,9,1,8,186.1,0.5,1344.1,379.3
925,-157.8,-881.1,1126.2,17,PO_left,0.7,10,2,8,183.2,0.5,1838.7,402.2
926,-690.5,-1234.6,1194.8,73,PO_left,0.7,10,1,9,186.0,0.5,2014.5,397.4
927,-477.1,-1059.6,1387.1,61,PO_left,0.7,9,2,7,139.1,0.4,2317.5,388.2
928,-190.5,-1023.3,1556.9,5,PO_left,0.7,10,2,8,154.6,0.3,2307.1,448.9
929,-185.9,-964.5,1188.7,52,PO_left,0.7,8,2,6,144.1,0.3,2213.0,414.9
930,-625.2,-1144.7,1107.4,40,PO_left,0.7,9,3,6,159.2,0.4,2972.5,411.3
931,-157.6,-1054.3,1684.5,74,PO_left,0.7,10,2,8,155.3,0.3,2481.6,449.2
932,-85.8,-661.2,411.0,31,PO_left,0.7,8,4,4,136.1,0.4,1849.0,349.6
933,-74.4,-757.1,1223.2,51,PO_left,0.7,10,1,9,171.0,0.4,1834.1,385.5
934,-233.7,-1066.0,1528.8,43,PO_left,0.7,8,2,6,148.3,0.4,1522.9,418.8
935,-693.4,-1233.2,1396.4,33,PO_left,0.7,10,2,8,155.8,0.4,2109.0,388.3
936,-173.3,-1028.2,1573.8,5,PO_left,0.7,10,2,8,170.3,0.4,2386.2,444.9
937,-613.8,-1223.1,1440.4,35,PO_left,0.7,10,2,8,167.2,0.4,2392.9,475.6
938,-628.4,-1192.8,1210.3,19,PO_left,0.7,12,3,9,187.7,0.5,2647.2,392.9
939,-508.1,-1106.7,898.2,15,PO_left,0.7,8,2,6,156.4,0.4,2020.5,395.9
940,-29.6,-667.2,713.7,56,PO_left,0.7,10,1,9,145.0,0.4,1645.9,339.2
941,-594.1,-1156.0,1370.2,38,PO_left,0.7,9,2,7,205.3,0.6,2074.8,357.3
942,-486.6,-1047.0,1440.2,61,PO_left,0.7,10,1,9,157.7,0.4,1940.8,389.4
943,-117.1,-649.0,665.4,45,PO_left,0.7,11,2,9,154.1,0.3,2732.3,446.8
944,-529.9,-1116.4,1260.7,66,PO_left,0.7,10,2,8,148.9,0.4,1806.7,382.6
945,-461.1,-1041.3,1451.5,61,PO_left,0.7,9,2,7,175.7,0.5,1669.5,389.2
946,-39.8,-968.9,1711.0,14,PO_left,0.7,8,2,6,201.4,0.5,1696.8,378.0
947,-476.8,-1061.4,1160.2,41,PO_left,0.7,9,3,6,159.3,0.4,2353.3,442.5
948,-567.0,-1241.2,913.5,21,PO_left,0.7,9,1,8,162.5,0.4,2197.9,385.6
949,-172.8,-756.8,799.5,46,PO_left,0.7,9,4,5,145.3,0.4,1627.0,383.6
950,-649.7,-1205.7,901.8,65,PO_left,0.7,7,2,5,168.8,0.4,1504.3,436.1
951,-205.9,-764.3,793.4,46,PO_left,0.7,10,1,7,168.3,0.5,1211.5,368.3
952,-646.7,-1219.5,887.0,65,PO_left,0.7,10,1,9,125.8,0.3,2259.9,402.2
953,-76.7,-935.0,1344.3,58,PO_left,0.7,10,3,7,158.8,0.4,2684.0,440.0
954,-164.5,-852.3,1083.6,71,PO_left,0.7,9,3,6,148.9,0.3,2848.7,441.8
955,-481.0,-1108.8,1196.0,8,PO_left,0.7,7,1,6,122.2,0.3,1702.4,430.6
956,-681.1,-1264.2,1240.6,73,PO_left,0.7,7,2,5,221.5,0.6,1897.1,394.1
957,-598.3,-1137.7,1482.7,35,PO_left,0.7,9,3,6,161.5,0.5,1341.5,306.8
958,-424.3,-1142.0,1669.2,16,PO_left,0.7,11,3,8,149.5,0.3,2198.2,441.6
959,-208.8,-815.9,959.3,28,PO_left,0.7,11,2,9,185.4,0.4,2643.6,456.2
960,-55.1,-634.6,269.2,9,PO_left,0.7,9,1,7,109.8,0.3,1386.3,352.2
961,-470.4,-1084.3,1145.0,41,PO_left,0.7,10,1,9,195.2,0.5,2069.3,398.6
962,-247.9,-1110.8,1678.2,64,PO_left,0.7,12,3,9,101.7,0.2,2793.6,410.2
963,-67.1,-862.9,1377.2,0,PO_left,0.7,10,1,9,135.3,0.3,2220.9,424.2
964,-413.1,-1028.1,1187.7,68,PO_left,0.7,12,2,10,197.0,0.4,2800.3,454.8
965,-496.1,-1168.8,1662.6,70,PO_left,0.7,10,1,9,179.5,0.4,2004.8,407.9
966,-203.3,-1076.2,1668.2,60,PO_left,0.7,9,1,7,134.7,0.4,1272.0,381.8
967,-137.9,-999.1,1318.6,37,PO_left,0.7,11,1,10,160.7,0.4,2762.5,457.0
968,-525.7,-1104.9,1253.1,66,PO_left,0.7,9,1,8,131.5,0.4,1726.3,352.3
969,-30.2,-859.0,1617.3,27,PO_left,0.7,9,3,6,144.7,0.3,2282.3,446.4
970,-199.8,-1104.2,1735.9,60,PO_left,0.7,8,2,6,66.4,0.2,1015.2,278.0
971,-224.3,-1063.9,1639.3,64,PO_left,0.7,10,2,8,105.6,0.3,2162.4,356.8
972,-304.1,-1012.4,1123.4,34,PO_left,0.7,10,1,8,148.9,0.4,1884.1,371.2
973,-133.4,-840.6,1164.4,36,PO_left,0.7,9,1,8,120.7,0.3,1912.8,413.7
974,-251.9,-1073.9,1684.9,64,PO_left,0.7,10,2,8,112.6,0.3,2409.9,443.1
975,-520.0,-1125.6,875.7,15,PO_left,0.7,8,2,6,159.9,0.5,1069.1,310.8
976,-481.5,-1103.4,1607.0,20,PO_left,0.7,11,2,9,178.4,0.5,2019.4,362.4
977,-151.7,-749.5,981.7,67,PO_left,0.7,8,3,5,128.7,0.3,1915.9,379.8
978,-95.4,-1059.1,1696.7,74,PO_left,0.7,11,2,9,143.4,0.4,2674.9,398.2
