gid,x,y,z,cluster,subnucleus,cluster_coef,nconn,nstems,nbranch,reach,straightness,total_length,longest_path
796,-223.0,-1025.1,1582.2,43,PO_left,0.0,11,3,8,174.9,0.4,2700.8,419.6
797,-562.6,-1137.5,1372.7,38,PO_left,0.0,13,2,11,132.6,0.3,2477.3,383.2
798,-658.9,-1251.2,1316.5,49,PO_left,0.0,9,1,8,154.4,0.3,2248.7,447.1
799,-157.0,-980.9,1705.5,74,PO_left,0.0,12,2,10,140.3,0.4,2448.1,387.0
800,-67.9,-839.5,1378.4,0,PO_left,0.0,8,3,5,148.5,0.4,1935.9,394.4
801,-71.7,-635.3,375.2,31,PO_left,0.0,9,2,6,162.2,0.4,1346.5,362.9
802,-533.2,-1056.8,1230.4,66,PO_left,0.0,9,2,7,200.4,0.5,1855.4,423.4
803,-70.3,-587.7,545.2,1,PO_left,0.0,11,1,10,171.9,0.4,2681.8,409.3
804,-117.5,-828.5,1233.2,51,PO_left,0.0,11,1,10,200.4,0.5,2827.7,373.8
805,-258.6,-1001.7,1249.5,63,PO_left,0.0,8,2,6,135.4,0.4,1066.8,303.2
806,-112.8,-1055.6,1697.2,74,PO_left,0.0,10,3,7,108.5,0.3,2419.4,432.5
807,-595.0,-1109.3,1276.8,19,PO_left,0.0,10,3,7,203.0,0.5,2317.3,400.6
808,-127.7,-810.9,1174.6,36,PO_left,0.0,9,1,8,199.3,0.4,2611.1,445.7
809,-104.8,-861.8,1386.5,0,PO_left,0.0,8,1,7,161.2,0.4,1284.2,395.5
810,-577.2,-1179.6,873.1,65,PO_left,0.0,10,1,8,215.6,0.5,2313.8,432.5
811,-276.9,-1098.5,1697.7,64,PO_left,0.0,11,4,7,128.3,0.3,2065.2,379.1
812,-85.2,-848.8,1656.5,27,PO_left,0.0,8,2,6,203.3,0.5,2262.7,430.1
813,-93.3,-632.7,807.0,11,PO_left,0.0,9,3,5,205.2,0.5,1639.5,435.2
814,-82.9,-642.9,199.3,9,PO_left,0.0,11,2,9,71.7,0.2,1791.9,366.5
815,-78.1,-659.5,591.7,72,PO_left,0.0,13,2,11,147.8,0.3,2581.2,423.9
816,-78.4,-946.3,1281.7,37,PO_left,0.0,8,2,6,141.6,0.4,2006.1,359.5
