gid,x,y,z,cluster,subnucleus,cluster_coef,nconn,nstems,nbranch,reach,straightness,total_length,longest_path
944,-883.6,-1235.9,1390.4,35,DAO_left,0.1,11,2,9,171.4,0.4,3101.5,381.5
945,-418.9,-907.8,776.4,47,DAO_left,0.1,13,1,12,153.5,0.4,2595.5,405.5
946,-703.4,-1168.9,1397.0,28,DAO_left,0.1,7,2,5,198.8,0.5,1459.3,414.9
947,-300.5,-980.8,1532.1,66,DAO_left,0.1,11,1,10,167.6,0.4,2341.9,385.8
948,-384.9,-954.7,1278.9,74,DAO_left,0.1,10,1,9,163.3,0.4,1927.6,365.6
949,-825.1,-1179.6,1291.5,32,DAO_left,0.1,10,3,7,131.5,0.4,2454.0,375.6
950,-724.9,-1123.2,1370.4,28,DAO_left,0.1,8,2,6,178.7,0.4,2041.5,409.3
951,-851.6,-1191.8,1494.5,14,DAO_left,0.1,10,1,9,197.2,0.4,1935.5,456.4
952,-248.6,-897.0,1148.1,31,DAO_left,0.1,12,2,10,187.5,0.5,2953.2,408.6
953,-755.7,-1170.4,946.4,15,DAO_left,0.1,11,1,10,139.1,0.4,2027.9,353.7
954,-976.3,-1219.3,850.1,46,DAO_left,0.1,9,2,7,192.5,0.5,2106.9,418.5
955,-532.2,-966.7,1199.2,56,DAO_left,0.1,11,1,10,122.6,0.3,2403.2,393.1
956,-526.2,-979.4,1112.5,26,DAO_left,0.1,11,2,9,171.4,0.4,1559.2,412.1
957,-859.9,-1179.8,1259.3,32,DAO_left,0.1,10,3,7,110.0,0.3,2070.3,414.9
958,-453.9,-874.0,726.2,6,DAO_left,0.1,11,2,9,132.3,0.4,2438.7,347.4
959,-428.7,-938.7,944.4,72,DAO_left,0.1,11,4,7,146.2,0.3,2823.2,424.0
960,-854.6,-1208.7,788.1,4,DAO_left,0.1,8,2,6,155.2,0.4,2185.9,404.6
961,-767.0,-1137.1,1310.8,7,DAO_left,0.1,9,2,7,127.7,0.4,1958.5,338.2
962,-758.6,-1156.0,1471.9,51,DAO_left,0.1,9,2,7,195.7,0.5,2063.0,385.0
